t,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Roll_deg,Pitch_deg,Yaw_deg,Ax_w,Ay_w,Az_w,VelX,VelY,VelZ,PosX,PosY,PosZ,|a_body|,|a_world|
2.1,-2.112,6.053,2.983,0.91977,0.13806,0.36478,32.514,34.7,-157.30137182199925,-2.72103144562404,-5.465082625075554,-5.862629017445588,-11.342011685491965,-5.375009188340133,-3.844117095492078,-10.663045034943673,-5.479966734146642,-2.850085962557082,7.07090107412061,8.464133695965145
2.11,-2.705,6.321,3.237,0.91977,0.13806,0.36478,32.651,34.426,-157.30383697799925,-2.8598098628629045,-5.449317321006596,-5.640720654047115,-11.370609784120594,-5.429502361550199,-3.900524302032549,-10.776751132784879,-5.5342617577621445,-2.8890912055774076,7.599357538634433,8.348131600169236
2.12,-2.705,6.321,3.237,0.91788,0.21808,0.32379,32.75,34.167,-157.30770383599926,-3.00226368423725,-5.4435755005330275,-5.374398978152223,-11.400632420962967,-5.483938116555529,-3.9542682918140715,-10.890757456994509,-5.5891011389277,-2.9286338884955483,7.599357538634433,8.217680076278029
2.13,-2.753,6.637,3.543,0.91788,0.21808,0.32379,32.811,33.926,-157.31233069399923,-3.1622929249573644,-5.416691633744779,-5.068744129095453,-11.432255350212541,-5.538105032892977,-4.004955733105026,-11.005080010496634,-5.64448218925663,-2.9686834458265987,8.01134364510723,8.064292395775075
2.14,-2.753,6.637,3.543,0.91788,0.21808,0.32379,32.844,33.706,-157.31761755199923,-3.3312737478271885,-5.3872821846495755,-4.7919939922185115,-11.465568087690814,-5.591977854739473,-4.052875673027211,-11.119735691373542,-5.700401967804025,-3.0092122025568706,8.01134364510723,7.9425059358784
2.15,-3.323,6.665,4.171,0.91788,0.21808,0.32379,32.844,33.486,-157.32322440999923,-3.504803325235633,-5.3353436697070595,-4.553652916832807,-11.500616120943171,-5.645331291436544,-4.098412202195539,-11.234741852582973,-5.756855280718391,-3.050196324578826,8.535912077803989,7.841255850273339
2.16,-3.323,6.665,4.171,0.91788,0.21808,0.32379,32.822,33.272,-157.32929126799925,-3.669332486455735,-5.270313432698766,-4.3056837879013425,-11.537309445807729,-5.698034425763532,-4.141469040074552,-11.35011494704105,-5.813835624976026,-3.0916110149795717,8.535912077803989,7.731695639149341
2.17,-3.156,6.321,4.678,0.91788,0.21808,0.32379,32.75,33.036,-157.3365381259992,-3.8167813023000035,-5.19205148852343,-4.10149681762293,-11.575477258830729,-5.749954940648766,-4.182484008250782,-11.465869719629357,-5.871335174382513,-3.1334358550620793,8.473432657429926,7.638553155803545
2.18,-3.156,6.321,4.678,0.91788,0.21808,0.32379,32.646,32.789,-157.3446849839992,-3.9529327663252607,-5.143791963201278,-3.8980618887508416,-11.615006586493982,-5.801392860280779,-4.221464627138291,-11.582019785494296,-5.929349102985321,-3.1756505013334624,8.473432657429926,7.568299657407449
2.19,-3.347,6.455,5.095,0.91788,0.21808,0.32379,32.509,32.552,-157.35349184199922,-4.0721359168708755,-5.099466632480448,-3.7064745780093324,-11.65572794566269,-5.852387526605583,-4.258529372918384,-11.698577064950923,-5.987872978251377,-3.2182357950626463,8.878539237960263,7.504985320350783
2.2,-3.347,6.455,5.095,0.91788,0.21808,0.32379,32.355,32.333,-157.3627386999992,-4.191929759226037,-5.052827303516686,-3.5078455322061237,-11.69764724325495,-5.90291579964075,-4.293607828240446,-11.815553537383472,-6.046902136247785,-3.261171873345051,8.878539237960263,7.443676453424546
2.21,-4.137,6.445,5.789,0.91788,0.21808,0.32379,32.201,32.135,-157.37208555799918,-4.303270919257213,-5.009800169492081,-3.350155660217007,-11.740679952447522,-5.953013801335671,-4.327109384842616,-11.932960336907948,-6.106432274261142,-3.304442967193477,9.600276818925588,7.4053886657252335
2.22,-4.137,6.445,5.789,0.91788,0.21808,0.32379,32.047,31.970000000000002,-157.38155241599918,-4.419604568316726,-4.938943909588501,-3.1791696413314137,-11.784875998130689,-6.002403240431556,-4.3589010812559295,-12.050809096889255,-6.166456306665458,-3.3480319780060364,9.600276818925588,7.350727249103365
2.23,-4.195,6.517,6.072,0.91788,0.21808,0.32379,31.888,31.8,-157.39121927399918,-4.532699925358952,-4.845968087083753,-3.031860748937683,-11.830202997384278,-6.050862921302393,-4.389219688745306,-12.169111126863097,-6.226964935878482,-3.3919241748934894,9.845735015731432,7.295269351801356
2.24,-4.195,6.517,6.072,0.91788,0.21808,0.32379,31.729,31.624000000000002,-157.40112613199918,-4.621227124173339,-4.759092151241075,-2.8577566800756706,-11.876415268626012,-6.098453842814804,-4.417797255546063,-12.287875279549358,-6.28794947430663,-3.43610214744895,9.845735015731432,7.222982173570478
2.25,-3.831,6.239,5.962,0.91788,0.21808,0.32379,31.569,31.470000000000002,-157.41081298999916,-4.678707325865941,-4.6829689491637,-2.6956653558690937,-11.923202341884672,-6.145283532306441,-4.444753909104754,-12.407107302968205,-6.349402309629694,-3.4805496865399976,9.441775574541051,7.147524895428895
2.2600000000000002,-3.831,6.239,5.962,0.91788,0.21808,0.32379,31.404000000000003,31.332999999999995,-157.42059984799914,-4.7241693121291695,-4.623178132781332,-2.540555451649141,-11.970444035005963,-6.1915153136342544,-4.470159463621245,-12.526811743318264,-6.4113174627660365,-3.5252512811762102,9.441775574541051,7.081382191351817
2.27,-4.252,6.235,6.206,0.91788,0.21808,0.32379,31.233999999999998,31.229,-157.43060670599917,-4.731645716953853,-4.569805772532403,-2.408378417255199,-12.017760492175501,-6.237213371359578,-4.494243247793797,-12.64698934824002,-6.473689596479632,-3.5701937136541484,9.77083235963037,7.0051325890477525
2.2800000000000002,-4.252,6.235,6.206,0.91788,0.21808,0.32379,31.053,31.157000000000004,-157.44039356399915,-4.737750568848501,-4.516059189966197,-2.2514700596558654,-12.065137997863987,-6.28237396325924,-4.516757948390356,-12.767640728218659,-6.5365133361122245,-3.615361293138052,9.77083235963037,6.9217186080791535
2.29,-4.764,6.139,6.699,0.91788,0.21808,0.32379,30.877000000000002,31.086,-157.45040042199912,-4.723812560186704,-4.476172820638635,-2.1132157665579383,-12.112376123465854,-6.327135691465626,-4.537890106055935,-12.888764489453317,-6.599784693026881,-3.6607401941986115,10.259611006271145,6.8422371414640955
2.3000000000000003,-4.764,6.139,6.699,0.91788,0.21808,0.32379,30.707,31.025,-157.46042727999912,-4.717790436612692,-4.4169178535300295,-1.998234851902071,-12.15955402783198,-6.371304870000927,-4.557872454574955,-13.010360029731636,-6.66349774172689,-3.706318918744361,10.259611006271145,6.764588121384967
2.31,-4.726,5.899,6.814,0.91788,0.21808,0.32379,30.547000000000004,30.976,-157.4703141379991,-4.699452393233534,-4.363615554920366,-1.9212404322036227,-12.206548551764316,-6.414941025550131,-4.577084858896991,-13.13242551524928,-6.727647151982391,-3.752089767333331,10.176633677203872,6.694561845688284
2.32,-4.726,5.899,6.814,0.91788,0.21808,0.32379,30.394000000000002,30.948,-157.48000099599912,-4.682821779418528,-4.3165641297143615,-1.845046291606682,-12.253376769558502,-6.458106666847274,-4.595535321813058,-13.254959282944863,-6.792228218650864,-3.7980451205514614,10.176633677203872,6.630666747914932
2.33,-5.176,5.76,6.862,0.91788,0.21808,0.32379,30.267000000000003,30.959,-157.48912785399912,-4.658118759416193,-4.27763059007021,-1.777566745776359,-12.299957957152664,-6.500882972747976,-4.613310989270821,-13.37795886251639,-6.857237048378344,-3.8441782304441694,10.346768577676801,6.5693178776505725
2.34,-5.176,5.76,6.862,0.91788,0.21808,0.32379,30.157000000000004,31.009,-157.4979347119991,-4.638284103449099,-4.231289363530984,-1.6727307706022208,-12.346340798187155,-6.543195866383286,-4.630038296976843,-13.501422270498262,-6.922669007042177,-3.8904786134139377,10.346768577676801,6.497346945727814
2.35,-5.392,5.957,6.594,0.91788,0.21808,0.32379,30.064000000000004,31.058,-157.5064015699991,-4.605477401770001,-4.178797268435864,-1.5752248832455105,-12.392395572204855,-6.584983839067645,-4.645790545809298,-13.62534622622031,-6.988518845432853,-3.936936518872031,10.394245956297167,6.415146307115452
2.36,-5.392,5.957,6.594,0.91788,0.21808,0.32379,29.987,31.102,-157.5145484279991,-4.578433117586301,-4.140041933235525,-1.4824552236184059,-12.438179903380718,-6.6263842584,-4.660615098045482,-13.749728025254118,-7.054782688016853,-3.983542669852486,10.394245956297167,6.348202147946539
2.37,-5.392,5.746,6.608,0.91788,0.21808,0.32379,29.910000000000004,31.124,-157.5229152859991,-4.5447773919742875,-4.1301212016146245,-1.417847044691075,-12.483627677300461,-6.667685470416147,-4.674793568492393,-13.874564302027123,-7.121459542721015,-4.0302906055374095,10.283766041679478,6.302633808557059
2.38,-5.392,5.746,6.608,0.91788,0.21808,0.32379,29.828,31.124,-157.53128214399908,-4.505902212658334,-4.11437996635782,-1.3942069982835907,-12.528686699427045,-6.7088292700797245,-4.688735638475229,-13.999851169021394,-7.1885478354218115,-4.077177961922162,10.283766041679478,6.259000751850793
2.39,-5.325,5.77,6.756,0.93256,0.23978,0.26654,29.751000000000005,31.124,-157.54019005199908,-4.472375378090892,-4.09952939556175,-1.3889590514639143,-12.573410453207954,-6.749824564035342,-4.702625228989867,-14.125585273553474,-7.2560460810621645,-4.124204214212061,10.35818811375812,6.223944893254766
2.4,-5.325,5.77,6.756,0.93256,0.23978,0.26654,29.674000000000003,31.119,-157.5491179599991,-4.433163633472188,-4.08855135250703,-1.3785185332728558,-12.617742089542675,-6.790710077560412,-4.716410414322596,-14.251762694448901,-7.323953181837768,-4.171368318355287,10.35818811375812,6.186235148279132
2.41,-5.401,5.684,6.728,0.93256,0.23978,0.26654,29.608,31.119,-157.5578258679991,-4.387235240916918,-4.088262607545446,-1.3707208781800002,-12.661614441951844,-6.831592703635867,-4.7301176231043955,-14.37837883886842,-7.392269108874127,-4.218669494586331,10.3317298164441,6.15147136328181
2.42,-5.401,5.684,6.728,0.93256,0.23978,0.26654,29.559,31.124,-157.5663137759991,-4.351202358404725,-4.082438255084812,-1.3469279540715218,-12.70512646553589,-6.872417086186715,-4.743586902645111,-14.505430103523778,-7.460993279735995,-4.266105363612782,10.3317298164441,6.116655866061623
2.43,-5.674,5.65,6.723,0.93256,0.23978,0.26654,29.520000000000003,31.124,-157.5745816839991,-4.312601055856813,-4.086800443520136,-1.3399062806170376,-12.748252476094459,-6.913285090621916,-4.756985965451282,-14.632912628284723,-7.530126130642214,-4.313675223267295,10.455405539719633,6.090633347441846
2.44,-5.674,5.65,6.723,0.93256,0.23978,0.26654,29.498,31.112999999999996,-157.58238959199912,-4.28252013623614,-4.079800845217826,-1.3500173075803692,-12.791077677456821,-6.9540830990740945,-4.770486138527086,-14.760823405059291,-7.599666961632955,-4.361380084652566,10.455405539719633,6.066902041789914
2.45,-5.483,5.569,6.479,0.93256,0.23978,0.26654,29.482,31.097,-157.5901174999991,-4.257394710706913,-4.071985719805512,-1.3703337706742458,-12.83365162456389,-6.994802956272149,-4.784189476233828,-14.88915992130493,-7.669614991195676,-4.409221979414904,10.15157578900931,6.048495025054208
2.46,-5.483,5.569,6.479,0.93256,0.23978,0.26654,29.482,31.063999999999997,-157.59760540799914,-4.228762058809602,-4.053046677412097,-1.3803709323689286,-12.875939245151987,-7.0353334230462705,-4.797993185557517,-15.017919313756451,-7.739968325426139,-4.45720191127048,10.15157578900931,6.01789330498954
2.47,-5.353,5.784,6.426,0.93256,0.23978,0.26654,29.482,31.042000000000005,-157.60489331599913,-4.208409858820399,-4.034585970961228,-1.397897272781105,-12.91802334374019,-7.075679282755883,-4.811972158285328,-15.147099547193854,-7.810725118253697,-4.505321632853334,10.168713832142194,5.995224289561045
2.48,-5.353,5.784,6.426,0.93256,0.23978,0.26654,29.487,31.02,-157.61204122399914,-4.170222167905986,-4.029767574818702,-1.4155895411083106,-12.95972556541925,-7.11597695850407,-4.826128053696411,-15.276696802848047,-7.881884887838738,-4.553582913390298,10.168713832142194,5.96939472523387
2.49,-5.641,5.54,6.574,0.93256,0.23978,0.26654,29.498,30.998000000000005,-157.61898913199914,-4.130380344265822,-4.028708946140752,-1.4308869632989445,-13.001029368861907,-7.156264047965477,-4.8404369233294,-15.406707096536666,-7.953447528318392,-4.601987282623592,10.282507330413141,5.9445752634440465
2.5,-5.641,5.54,6.574,0.93256,0.23978,0.26654,29.515000000000004,30.981000000000005,-157.62549703999915,-4.089474251955939,-4.0179329910164014,-1.4568110881937062,-13.041924111381467,-7.196443377875641,-4.855005034211337,-15.53712633765048,-8.025411962097149,-4.650537332965706,10.282507330413141,5.915224739973344
2.5100000000000002,-5.617,5.617,6.316,0.93256,0.23978,0.26654,29.542,30.953999999999997,-157.63190494799915,-4.0508456944208735,-4.009107808076783,-1.4962773023581024,-13.082432568325677,-7.236534455956409,-4.869967807234918,-15.667950663333738,-8.097777306656713,-4.699237011038055,10.148558222723068,5.892464851175813
2.52,-5.617,5.617,6.316,0.93256,0.23978,0.26654,29.57,30.91,-157.63819285599916,-4.023262060648547,-4.002148360417558,-1.540210272134973,-13.122665188932162,-7.276555939560585,-4.8853699099562675,-15.799177315223059,-8.170542866052319,-4.7480907101376175,10.148558222723068,5.8801425824410956
2.5300000000000002,-5.301,5.545,6.158,0.93256,0.23978,0.26654,29.603,30.866,-157.64436076399917,-4.000807116645634,-3.998360157821514,-1.587600247175982,-13.162673260098618,-7.3165395411388,-4.901245912428028,-15.930804047824045,-8.243708261463707,-4.797103169261898,9.837102723871496,5.874846047437335
2.54,-5.301,5.545,6.158,0.93256,0.23978,0.26654,29.636,30.822,-157.65032867199915,-3.978809623850221,-3.989754882333436,-1.634523779092849,-13.20246135633712,-7.356437089962134,-4.917591150218956,-16.062828661387417,-8.317272632363329,-4.846279080764087,9.837102723871496,5.866918955326262
2.5500000000000003,-5.325,5.488,6.211,0.93256,0.23978,0.26654,29.669,30.778,-157.65627657999914,-3.958409534438874,-3.9828301025333284,-1.6816141647467695,-13.242045451681507,-7.396265390987468,-4.934407291866424,-16.195249115904232,-8.391235286273204,-4.8956231536827515,9.851410558899676,5.861720555183367
2.56,-5.325,5.488,6.211,0.93256,0.23978,0.26654,29.706999999999997,30.729,-157.66224448799917,-3.9369928760181976,-3.9705913848313905,-1.7113122533984158,-13.28141538044169,-7.435971304835782,-4.951520414400408,-16.32806326970865,-8.465594999321562,-4.945138357826756,9.851410558899676,5.847572015781154
2.57,-5.21,5.516,6.163,0.93256,0.23978,0.26654,29.734000000000005,30.678999999999995,-157.6681923959992,-3.9255709727270505,-3.9548993609764262,-1.7333936808797588,-13.32067109016896,-7.475520298445546,-4.968854351209205,-16.46126998061034,-8.540350202306017,-4.994826901338848,9.77511764635086,5.835751028812215
2.58,-5.21,5.516,6.163,0.93256,0.23978,0.26654,29.767,30.629999999999995,-157.67436030399918,-3.906787488041501,-3.9365438344527885,-1.7676619572168129,-13.359738965049374,-7.514885736790074,-4.986530970781374,-16.594867370260832,-8.615499059673919,-5.044692211046661,9.77511764635086,5.820996017201649
2.59,-5.205,5.478,6.096,0.93256,0.23978,0.26654,29.795000000000005,30.568999999999996,-157.6803282119992,-3.88896924200031,-3.9085831320540265,-1.8085994197639308,-13.398628657469377,-7.553971568110614,-5.004616964979013,-16.728853656835525,-8.691038775355025,-5.094738380696452,9.708847768916762,5.802769659961712
2.6,-5.205,5.478,6.096,0.92661,0.26263,0.2395,29.828,30.509,-157.6865411119992,-3.873895465518549,-3.900285683732949,-1.8496167828805672,-13.437367612124563,-7.592974424947943,-5.0231131328078185,-16.86322733295677,-8.766968519604506,-5.14496951202453,9.708847768916762,5.800032477151386
2.61,-5.052,5.464,6.033,0.92661,0.26263,0.2395,29.855,30.449000000000005,-157.6925540119992,-3.85533856514989,-3.903599120073406,-1.879966512545594,-13.475920997776061,-7.6320104161486775,-5.041912797933274,-16.997986542934534,-8.843288623765993,-5.195388640003863,9.579931575956062,5.7996547854560045
2.62,-5.052,5.464,6.033,0.92661,0.26263,0.2395,29.883,30.394000000000002,-157.69832691199917,-3.843518624218834,-3.8927651510583767,-1.886770924923927,-13.514356184018249,-7.670938067659261,-5.060780507182513,-17.133130104774715,-8.919998004442586,-5.245996445075688,9.579931575956062,5.786722773656077
2.63,-5.181,5.459,6.029,0.92661,0.26263,0.2395,29.910000000000004,30.35,-157.70399981199918,-3.8406264457009853,-3.886494616360536,-1.8871186702563054,-13.552762448475258,-7.709803013822866,-5.079651693885077,-17.268657729259466,-8.997096034580816,-5.296792962014539,9.643250644881112,5.780697948695049
2.64,-5.181,5.459,6.029,0.92661,0.26263,0.2395,29.932,30.306,-157.7095727119992,-3.8282681208598413,-3.886067653791859,-1.881111206065856,-13.591045129683856,-7.748663690360785,-5.0984628059457355,-17.404568180556304,-9.074582671484423,-5.347777590073997,9.643250644881112,5.770245920636801
2.65,-5.191,5.43,6.014,0.92661,0.26263,0.2395,29.949000000000005,30.262,-157.71512561199916,-3.813851781827269,-3.874456055783178,-1.8640143103178102,-13.629183647502128,-7.787408250918617,-5.117102949048913,-17.540860017031324,-9.15245675399361,-5.398948619564486,9.622867400104814,5.74729714657347
2.66,-5.191,5.43,6.014,0.92661,0.26263,0.2395,29.971000000000004,30.218000000000004,-157.72079851199916,-3.8007240693831155,-3.8679989930367005,-1.859429351290054,-13.66719088819596,-7.826088240848984,-5.135697242561814,-17.677531925913282,-9.2307176364021,-5.450305591990104,9.622867400104814,5.732747785674861
2.67,-5.157,5.397,6.072,0.92661,0.26263,0.2395,29.982,30.174000000000003,-157.72637141199914,-3.779256604983454,-3.8768754697938115,-1.8424187142850235,-13.704983454245793,-7.864856995546922,-5.154121429704664,-17.81458176045574,-9.309366206357568,-5.501846806287151,9.622444699763154,5.719042805692901
2.68,-5.157,5.397,6.072,0.92661,0.26263,0.2395,29.998000000000005,30.130000000000003,-157.73214431199915,-3.866026741252193,-3.9757511591426535,-1.6242527994346405,-13.743643721658316,-7.904614507138349,-5.17036395769901,-17.952018197672324,-9.388412351428952,-5.553550445864142,9.622444699763154,5.7784909102613
2.69,-5.181,5.42,5.976,0.92661,0.26263,0.2395,30.009,30.085999999999995,-157.73759721199914,-3.812066103473483,-3.9406468099755547,-1.692775554363454,-13.781764382693051,-7.944020975238105,-5.187291713242645,-18.089835841499255,-9.467852561181333,-5.605423362996568,9.588103931435036,5.7381211503132725
2.7,-5.181,5.42,5.976,0.92661,0.26263,0.2395,30.026,30.042,-157.74327011199915,-3.7712145723990904,-3.909705498770688,-1.7571572766278725,-13.819476528417042,-7.983118030225811,-5.204863286008924,-18.228030606783424,-9.547683741483592,-5.657471995856657,9.588103931435036,5.7092432189388544
2.71,-5.329,5.617,6.024,0.92661,0.26263,0.2395,30.036999999999995,29.993,-157.74862301199911,-3.7469652294798452,-3.876261590761584,-1.8137570677004238,-13.85694618071184,-8.021880646133427,-5.223000856685928,-18.366600068590543,-9.627902547944926,-5.709702004423516,9.810071661308086,5.688133881298656
2.72,-5.329,5.617,6.024,0.92661,0.26263,0.2395,30.048,29.949000000000005,-157.75395591199916,-3.728898066694396,-3.8621071285912696,-1.8434566847781901,-13.894235161378784,-8.06050171741934,-5.24143542353371,-18.505542420204332,-9.708507565119119,-5.762116358658853,9.810071661308086,5.676168145251346
2.73,-5.186,5.545,6.105,0.92661,0.26263,0.2395,30.059000000000005,29.899,-157.75918881199914,-3.7130789194136113,-3.845282071300805,-1.8770163336748515,-13.93136595057292,-8.098954538132348,-5.260205586870459,-18.64485607971006,-9.789497110500442,-5.814718414527557,9.742312148561039,5.665363146925653
2.74,-5.186,5.545,6.105,0.92661,0.26263,0.2395,30.07,29.85,-157.76432171199912,-3.700349045281299,-3.825651990054448,-1.913733970068452,-13.968369441025732,-8.137211058032893,-5.279342926571143,-18.78453977412032,-9.87086922108077,-5.8675118437932685,9.742312148561039,5.656021031972542
2.75,-5.296,5.468,6.12,0.92661,0.26263,0.2395,30.075,29.789,-157.76945461199912,-3.6915497019412613,-3.803082456016452,-1.9529075496370334,-14.005284938045145,-8.175241882593058,-5.2988720020675135,-18.92459262350077,-9.9526216399067,-5.920500563813944,9.767345596424855,5.648435470693816
2.7600000000000002,-5.296,5.468,6.12,0.92661,0.26263,0.2395,30.075,29.729,-157.7743475119991,-3.6875221470373027,-3.777439040351072,-1.9938350280586372,-14.042160159515518,-8.213016272996569,-5.3188103523481,-19.065014225095926,-10.034751802636666,-5.9736886673374245,9.767345596424855,5.6428931770478
2.77,-5.258,5.713,6.163,0.92661,0.26263,0.2395,30.064000000000004,29.652,-157.77914041199912,-3.6891076382132266,-3.748587314222561,-2.035814361011305,-14.07905123589765,-8.250502146138794,-5.339168495958213,-19.2058047374549,-10.117256824098055,-6.0270803522970064,9.912996620598637,5.639677484677058
2.7800000000000002,-5.258,5.713,6.163,0.91919,0.27814,0.21582,30.053,29.581000000000003,-157.7842853759991,-3.697147433112836,-3.716392848795173,-2.0781435041730782,-14.116022710228778,-8.287666074626745,-5.359949930999944,-19.346964964557188,-10.200133484844322,-6.080679851607006,9.912996620598637,5.6390739818418325
2.79,-5.061,5.502,6.33,0.91919,0.27814,0.21582,30.036999999999995,29.526,-157.7890903399991,-3.712482789379935,-3.6807212152331625,-2.120120413221998,-14.153147538122578,-8.324473286779076,-5.381151135132164,-19.488496439938412,-10.283378217712112,-6.134491362958328,9.795643164182737,5.641378173130244
2.8000000000000003,-2.528,2.749,3.165,0.91919,0.27814,0.21582,30.026,29.465,-157.7938953039991,-3.735954964658326,-3.6414379847007825,-2.1610430438361066,-14.190507087769161,-8.360887666626084,-5.4027615655705254,-19.630401510816103,-10.366987094378374,-6.1885189786140335,4.895407031085362,5.646905093207191
2.81,-5.095,5.435,6.455,0.91919,0.27814,0.21582,30.020000000000003,29.427000000000003,-157.7983602679991,-3.7684052165918143,-3.5984087283622874,-2.200209351693445,-14.22819113993508,-8.396871753909707,-5.42476365908746,-19.772683422215454,-10.45095581191747,-6.242766615204908,9.857244797609523,5.656000746470034
2.82,-5.095,5.435,6.455,0.91919,0.27814,0.21582,30.015000000000004,29.394,-157.8027452319991,-3.810674802824201,-3.5514990173819307,-2.236917292472055,-14.266297887963322,-8.432386744083527,-5.44713283201218,-19.91534640109509,-10.535279679358306,-6.29723794352503,9.857244797609523,5.669055185540585
2.83,-5.157,5.526,6.383,0.91919,0.27814,0.21582,30.004,29.361000000000004,-157.8071101959991,-3.863604980999291,-3.5005744229239664,-2.2704648218499783,-14.304933937773315,-8.467392488312766,-5.469837480230679,-20.05839574047282,-10.619953604241433,-6.351936318327336,9.893129636267787,5.686516969717952
